0,2,7,3,2,2,2,3,1,3,6,6
1,7,7,3,2,3,3,2,3,3,6,6
2,7,7,2,2,2,2,2,3,3,6,6
3,7,7,3,3,2,2,2,2,3,6,6
4,7,7,2,2,2,2,2,2,3,6,7
