0,7,7,7,7,6,6,4,5,3,6,5
1,7,7,7,6,5,5,4,5,3,2,3
2,7,7,7,7,6,5,5,4,3,3,2
3,7,6,6,6,5,5,4,5,3,6,2
4,6,6,6,6,6,6,5,5,3,6,3
