0,7,7,2,3,3,3,3,6,3,4,5
1,3,3,3,3,3,3,3,5,3,4,5
2,3,3,3,3,3,3,3,5,3,4,5
3,5,3,3,3,3,3,3,3,3,4,5
4,3,5,3,3,3,3,3,3,3,4,6
