0,7,7,3,5,7,6,7,7,3,3,1
1,7,7,6,3,7,7,7,7,2,3,1
2,7,7,5,5,7,7,6,7,3,2,1
3,7,7,5,3,7,6,6,7,3,5,1
4,7,7,6,3,7,7,7,7,3,5,2
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
