0,7,7,4,2,2,1,3,4,4,1,6
1,7,7,2,2,1,1,5,1,4,3,7
2,4,4,4,4,4,4,4,4,4,4,4
3,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4
