0,6,5,3,4,3,3,3,3,3,4,5
1,4,5,3,3,3,3,3,2,3,5,6
2,5,5,3,3,3,3,3,3,3,6,5
3,6,6,3,3,2,2,1,2,3,5,7
4,6,7,1,2,1,1,1,2,3,2,7
