0,6,3,2,5,2,2,2,5,3,3,6
1,6,4,3,2,5,4,5,2,3,2,2
2,5,5,5,4,2,2,2,2,3,3,5
3,3,6,4,4,2,3,3,5,3,3,5
4,6,2,4,3,5,3,3,3,3,5,3
