0,7,5,2,2,2,1,4,2,2,6,6
1,7,7,2,2,2,2,2,2,2,2,2
2,7,7,2,2,1,2,1,1,2,1,2
3,7,7,2,2,2,2,2,2,2,2,6
4,7,7,2,2,2,2,2,2,2,3,6
