0,6,6,4,7,2,2,5,5,3,5,7
1,6,6,4,7,2,2,5,5,3,7,7
2,6,6,4,7,2,2,5,5,3,7,6
3,6,6,4,7,2,2,6,6,3,7,6
4,7,6,4,7,2,2,6,6,3,6,6
