0,5,5,5,5,3,4,4,5,3,2,4
1,5,5,6,7,5,5,4,5,3,2,3
2,5,5,5,5,5,5,5,4,3,6,3
3,5,5,5,5,4,4,5,5,3,6,4
4,5,5,6,6,5,4,5,5,3,3,4
