0,7,5,5,6,3,5,2,4,3,2,4
1,7,7,5,6,5,5,1,3,3,2,4
2,7,7,6,6,5,4,1,5,3,2,4
3,7,7,5,6,5,4,1,6,3,2,4
4,7,7,6,6,4,4,1,5,3,2,4
