0,4,7,6,6,1,1,6,6,3,2,7
1,2,3,6,4,3,2,3,6,3,4,3
2,2,7,6,1,6,2,6,6,3,2,3
3,3,6,6,6,2,3,2,6,3,3,2
4,6,6,5,5,2,2,6,6,3,6,6
