0,7,7,3,5,4,2,1,4,2,3,4
1,7,7,4,4,4,4,4,4,2,4,4
2,7,7,1,4,4,4,2,4,2,4,4
3,7,7,4,4,4,4,4,4,2,4,4
4,4,4,4,4,4,4,4,4,2,4,4
